AgenteID,Nome,CPF,Data_Contratacao,Departamento,Turno,Supervisor,Telefone,Email,Data_Criacao,Data_Alteracao,Usuario_Criacao,Usuario_Alteracao,Ativo,Data_Inicio_Vigente,Data_Fim_Vigente
1174,"Damon Tavares",10114779416,2022-05-20,COMERCIAL,Flexivel,Ana,"(114) 284-7613",damontavares@outlook.ca,"2021-05-17 00:00:00","2024-10-17 00:00:00","Sybil Costa","Nelle Costa",N,"2020-02-10 00:00:00","2024-05-21 00:00:00"
1175,"Hope Teles",49694316000,2022-11-19,COMERCIAL,Flexivel,Julia,"(841) 487-3257",hopeteles9272@icloud.com,"2020-03-29 00:00:00","2023-12-18 00:00:00","Sybill da Cruz","Josiah de Brito",N,"2020-05-30 00:00:00","2023-10-15 00:00:00"
1176,"Illana Sántos",52455968019,2020-01-21,FINANCEIRO,Diurno,Claudio,"(595) 523-5082",illanasntos@google.couk,"2023-08-08 00:00:00","2025-01-25 00:00:00","Benjamin Felix","Hakeem Ribeiro",S,"2022-09-24 00:00:00","2024-11-26 00:00:00"
1177,"Doris Cabral",25898226861,2021-09-23,COMERCIAL,Noturno,Julia,"(680) 713-6136",doriscabral@protonmail.edu,"2024-01-01 00:00:00","2025-02-18 00:00:00","Alexa Lima","Sopoline Domingos",S,"2023-03-11 00:00:00","2024-03-19 00:00:00"
1178,"McKenzie Coelho",54050714291,2022-10-20,COMERCIAL,Diurno,Renata,"(549) 171-2611",mckenziecoelho6397@protonmail.couk,"2023-05-02 00:00:00","2025-07-25 00:00:00","Dillon de Lima","Genevieve Gonzaga",S,"2024-01-05 00:00:00","2025-09-16 00:00:00"
1179,"Patience de Jesus",72846827471,2021-12-30,TI,FimSemana,Julia,"(213) 897-1532",patiencedejesus@yahoo.net,"2022-03-20 00:00:00","2023-12-24 00:00:00","Minerva Messias","Castor Bastos",N,"2023-07-01 00:00:00","2025-05-12 00:00:00"
1180,"Chandler Sousa",13388174733,2020-09-11,FINANCEIRO,FimSemana,Raquel,"(582) 447-8378",chandlersousa8827@hotmail.edu,"2021-06-01 00:00:00","2024-05-29 00:00:00","Grant Cardoso","Dacey Nunes",S,"2021-10-03 00:00:00","2024-11-16 00:00:00"
1181,"Guy Henrique",31650099450,2020-05-27,FINANCEIRO,Noturno,Raquel,"(259) 418-7216",guyhenrique3487@yahoo.net,"2023-05-20 00:00:00","2024-02-03 00:00:00","Vernon Moura","Lars Pereira",S,"2024-06-03 00:00:00","2024-09-24 00:00:00"
1182,"Akeem Vasconcelos",73734559478,2023-09-30,RH,Revezamento,Raquel,"(567) 811-7334",akeemvasconcelos1419@hotmail.ca,"2023-08-18 00:00:00","2024-03-08 00:00:00","Adam de Jesus","Halla Barreto",S,"2020-05-31 00:00:00","2024-11-30 00:00:00"
1183,"Beatrice Das Dores",83861280907,2021-07-25,MARKETING,Parcial,Julia,"(643) 746-1326",beatricedasdores5439@aol.couk,"2024-01-01 00:00:00","2025-01-02 00:00:00","Heidi Das Gracas","Neville do Nascimento",S,"2021-08-30 00:00:00","2024-02-20 00:00:00"
1184,"Jeremy Peixoto",83406897133,2023-12-16,RH,Revezamento,Renata,"(432) 899-2874",jeremypeixoto8656@protonmail.edu,"2023-11-09 00:00:00","2025-05-10 00:00:00","Bo Batista","Destiny Rocha",N,"2021-12-07 00:00:00","2024-11-21 00:00:00"
1185,"Mikayla de Assis",37605577329,2021-09-22,TI,FimSemana,Rodrigo,"(376) 722-8345",mikayladeassis@protonmail.edu,"2023-09-21 00:00:00","2024-09-11 00:00:00","Brooke Peixoto","Sasha de Paula",N,"2021-04-14 00:00:00","2024-05-26 00:00:00"
1186,"Wendy de Melo",15793094634,2024-04-27,RH,Flexivel,Claudio,"(472) 334-5445",wendydemelo4462@protonmail.org,"2021-11-12 00:00:00","2024-11-14 00:00:00","Ferris de Almeida","Laith Nonato",S,"2023-10-29 00:00:00","2024-05-30 00:00:00"
1187,"Ulric Cabral",39354707568,2024-08-04,MARKETING,Revezamento,Julia,"(561) 621-5654",ulriccabral@google.couk,"2020-11-26 00:00:00","2024-07-09 00:00:00","Ulla Bento","Rashad Marques",N,"2021-04-07 00:00:00","2025-03-03 00:00:00"
1188,"Dieter Silva",61353067577,2021-07-31,FINANCEIRO,Revezamento,Julia,"(213) 466-3542",dietersilva@hotmail.ca,"2023-05-13 00:00:00","2025-05-31 00:00:00","Sacha Santiago","Christine de Castro",N,"2024-04-21 00:00:00","2024-06-18 00:00:00"
1189,"Denton Rocha",33739518645,2020-05-04,TI,FimSemana,Claudio,"(156) 299-6969",dentonrocha7807@outlook.net,"2024-12-30 00:00:00","2024-03-13 00:00:00","Lila Maia","Neve Barreto",S,"2023-06-12 00:00:00","2023-10-22 00:00:00"
1190,"Cain de Campos",77489243605,2023-07-01,COMERCIAL,FimSemana,Antonio,"(274) 864-6645",caindecampos@hotmail.edu,"2023-12-17 00:00:00","2024-04-29 00:00:00","Kylee Nogueira","Carson Barboza",S,"2021-05-04 00:00:00","2025-05-13 00:00:00"
1191,"Madonna de Brito",77840428504,2024-09-12,COMERCIAL,Noturno,Henrique,"(443) 575-4799",madonnadebrito@hotmail.edu,"2024-04-02 00:00:00","2024-06-06 00:00:00","Dustin Rosa","Venus Furtado",S,"2022-12-12 00:00:00","2025-09-05 00:00:00"
1192,"Simon Pacheco",52481137843,2021-12-21,COMERCIAL,FimSemana,Rodrigo,"(587) 936-0629",simonpacheco218@protonmail.couk,"2021-03-16 00:00:00","2025-09-16 00:00:00","Daphne Siqueira","Robert Reis",N,"2020-03-20 00:00:00","2025-08-10 00:00:00"
1193,"Xenos Duarte",77869229890,2022-07-16,TI,Revezamento,Ana,"(336) 446-8792",xenosduarte@aol.com,"2021-02-04 00:00:00","2024-08-09 00:00:00","Autumn de Lourdes","Elvis Dias",N,"2023-02-19 00:00:00","2025-05-24 00:00:00"
1194,"Kimberly Souza",53336453103,2020-11-06,MARKETING,Noturno,Antonio,"(534) 840-3506",kimberlysouza4144@aol.org,"2022-12-26 00:00:00","2024-07-28 00:00:00","Alice Bueno","Abigail de Santana",S,"2022-03-07 00:00:00","2024-07-13 00:00:00"
1195,"Desiree Trindade",77053165642,2023-03-29,RH,Parcial,Gilson,"(844) 578-8550",desireetrindade5295@hotmail.net,"2021-05-19 00:00:00","2023-12-22 00:00:00","Kasper Duarte","Colin Abreu",S,"2020-10-11 00:00:00","2025-01-13 00:00:00"
1196,"Lacota Pinheiro",16593307933,2020-02-17,FINANCEIRO,Noturno,Antonio,"(534) 814-4740",lacotapinheiro@protonmail.com,"2023-12-23 00:00:00","2025-06-09 00:00:00","Dustin Bastos","Rashad Rodrigues",N,"2022-06-01 00:00:00","2025-04-24 00:00:00"
1197,"Guy do Carmo",74756937876,2021-12-30,OPERACAO,Noturno,Renata,"(447) 174-0944",guydocarmo@icloud.com,"2022-10-10 00:00:00","2024-06-01 00:00:00","Noah Moraes","Gillian Lemos",N,"2022-09-20 00:00:00","2024-09-17 00:00:00"
1198,"Whilemina Vieira",72369010412,2023-10-13,FINANCEIRO,Parcial,Ana,"(105) 283-4921",whileminavieira4990@outlook.org,"2022-03-25 00:00:00","2025-08-10 00:00:00","Tyler dos Reis","Robin de Assis",N,"2020-11-01 00:00:00","2024-04-10 00:00:00"
1199,"Denton Matos",43831919082,2024-08-22,TI,Parcial,Ana,"(731) 213-2333",dentonmatos4850@outlook.org,"2023-08-18 00:00:00","2024-11-09 00:00:00","Venus da Cunha","Patience de Melo",S,"2024-05-25 00:00:00","2025-02-26 00:00:00"
1200,"Ella Melo",75903521456,2024-01-10,MARKETING,Diurno,Henrique,"(948) 212-0761",ellamelo3096@hotmail.com,"2022-08-30 00:00:00","2025-09-03 00:00:00","Eve da Cunha","Cameron Rocha",S,"2022-12-20 00:00:00","2025-07-06 00:00:00"
1201,"Gregory Tavares",29249741258,2022-06-30,OPERACAO,FimSemana,Rodrigo,"(592) 366-5114",gregorytavares@google.edu,"2022-10-28 00:00:00","2024-02-02 00:00:00","Kirestin Nonato","Irma Barbosa",S,"2021-11-04 00:00:00","2024-07-12 00:00:00"
1202,"Tate Aguiar",69914725304,2022-10-28,MARKETING,Parcial,Gilson,"(314) 903-6811",tateaguiar1488@outlook.couk,"2022-04-13 00:00:00","2023-09-28 00:00:00","Elliott Oliveira","Ezra Fernandes",S,"2024-02-05 00:00:00","2025-09-24 00:00:00"
1203,"Colton Paiva",73728000489,2020-02-05,TI,Revezamento,Henrique,"(520) 475-6452",coltonpaiva8665@yahoo.ca,"2020-07-05 00:00:00","2025-07-19 00:00:00","Sarah Barros","Hayley Andrade",S,"2021-01-31 00:00:00","2024-10-09 00:00:00"
1204,"Gannon Maia",45215886026,2020-08-25,TI,Revezamento,Julia,"(561) 715-8571",gannonmaia7863@yahoo.com,"2020-09-09 00:00:00","2025-01-29 00:00:00","Ivan Pinto","Lila Borges",N,"2024-12-03 00:00:00","2024-02-13 00:00:00"
1205,"Kirestin Trindade",15988479571,2022-09-06,RH,Parcial,Rodrigo,"(654) 227-6995",kirestintrindade@protonmail.couk,"2022-08-18 00:00:00","2024-01-28 00:00:00","George Silveira","Josephine de Freitas",N,"2023-06-12 00:00:00","2024-02-02 00:00:00"
1206,"Wayne de Freitas",43063431404,2022-01-24,COMERCIAL,Noturno,Julia,"(742) 388-9575",waynedefreitas1772@protonmail.edu,"2022-10-09 00:00:00","2025-04-30 00:00:00","Cheyenne Aparecido","Connor Morais",N,"2020-10-31 00:00:00","2025-08-31 00:00:00"
1207,"Judah de Paula",99526694112,2023-09-16,OPERACAO,Flexivel,Rodrigo,"(582) 855-9291",judahdepaula@icloud.net,"2023-04-04 00:00:00","2024-02-14 00:00:00","Hilda Xavier","Quinlan de Jesus",S,"2022-04-14 00:00:00","2023-10-28 00:00:00"
1208,"Caleb da Rosa",28936755960,2023-12-25,FINANCEIRO,Noturno,Gilson,"(736) 145-6473",calebdarosa@outlook.com,"2021-08-29 00:00:00","2025-08-25 00:00:00","Hunter Ramos","Vaughan Silva",S,"2023-04-26 00:00:00","2025-03-25 00:00:00"
1209,"Olga Neves",61574216075,2023-04-22,COMERCIAL,FimSemana,Antonio,"(931) 603-2454",olganeves9533@aol.ca,"2023-11-23 00:00:00","2024-07-31 00:00:00","Justin Nonato","Michael de Morais",S,"2022-09-21 00:00:00","2025-03-02 00:00:00"
1210,"Maryam Brito",37985438334,2022-09-21,TI,FimSemana,Claudio,"(563) 857-7078",maryambrito410@yahoo.com,"2021-04-12 00:00:00","2023-09-28 00:00:00","Alfreda Cabral","Olga Sampaio",S,"2020-08-08 00:00:00","2024-10-15 00:00:00"
1211,"Abraham Diniz",30286951109,2023-12-31,TI,Noturno,Raquel,"(948) 590-7466",abrahamdiniz2345@aol.org,"2020-11-28 00:00:00","2024-04-19 00:00:00","Aidan Cruz","Kiayada Silveira",S,"2022-02-14 00:00:00","2024-06-07 00:00:00"
1212,"Wanda de Oliveira",24180746461,2021-05-30,FINANCEIRO,Parcial,Rodrigo,"(241) 372-3931",wandadeoliveira@google.edu,"2021-11-20 00:00:00","2024-03-29 00:00:00","Tad de Sousa","Ashton Pires",N,"2022-01-01 00:00:00","2025-09-02 00:00:00"
1213,"Nyssa de Azevedo",46293758367,2022-10-15,TI,Noturno,Henrique,"(571) 199-4767",nyssadeazevedo@protonmail.com,"2023-05-30 00:00:00","2025-04-13 00:00:00","Joelle Maciel","Sybil de Jesus",S,"2020-05-24 00:00:00","2023-12-24 00:00:00"
1214,"Nichole Aguiar",57530500940,2021-12-27,COMERCIAL,Flexivel,Gilson,"(202) 884-0528",nicholeaguiar@protonmail.net,"2023-04-23 00:00:00","2025-02-26 00:00:00","Allistair Garcia","Justin Pires",N,"2020-12-09 00:00:00","2025-09-08 00:00:00"
1215,"Janna Trindade",78314802894,2023-03-02,COMERCIAL,Flexivel,Raquel,"(986) 198-5383",jannatrindade@protonmail.org,"2021-05-14 00:00:00","2025-02-17 00:00:00","Kadeem Nascimento","Samson Moura",S,"2023-09-25 00:00:00","2025-07-27 00:00:00"
1216,"Juliet Henrique",87591925153,2021-09-14,MARKETING,Revezamento,Renata,"(372) 516-2443",juliethenrique@hotmail.com,"2020-08-29 00:00:00","2024-09-29 00:00:00","Valentine Melo","Hedwig Galdino",S,"2021-01-17 00:00:00","2025-03-04 00:00:00"
1217,"Iliana Leite",61110603863,2022-05-26,RH,Revezamento,Claudio,"(147) 373-4337",ilianaleite@icloud.net,"2021-08-13 00:00:00","2024-02-25 00:00:00","Geoffrey Marques","Teegan Machado",N,"2023-10-10 00:00:00","2023-10-31 00:00:00"
1218,"Melanie de Souza",46543018200,2022-04-29,RH,FimSemana,Renata,"(687) 245-4141",melaniedesouza4353@outlook.net,"2020-12-28 00:00:00","2023-12-14 00:00:00","Madison Amaral","Walter Gonzaga",S,"2024-05-31 00:00:00","2024-03-22 00:00:00"
1219,"Keely Santiago",46510868201,2022-07-08,COMERCIAL,FimSemana,Gilson,"(367) 815-7847",keelysantiago201@hotmail.edu,"2020-04-20 00:00:00","2024-03-07 00:00:00","Otto Silva","Josiah Mariano",S,"2022-01-20 00:00:00","2024-11-05 00:00:00"
1220,"Laura Pinheiro",40405567926,2020-07-26,RH,Revezamento,Renata,"(518) 722-4534",laurapinheiro4588@hotmail.ca,"2020-11-04 00:00:00","2025-01-01 00:00:00","Leo Amaral","Nehru Dias",S,"2024-12-11 00:00:00","2024-10-02 00:00:00"
1221,"Cairo Ferreira",50076883151,2021-05-14,FINANCEIRO,Revezamento,Claudio,"(782) 238-9402",cairoferreira4664@yahoo.couk,"2023-06-13 00:00:00","2023-11-18 00:00:00","Kibo de Moura","Fletcher Chaves",S,"2021-06-03 00:00:00","2024-05-25 00:00:00"
1222,"Lucian Faria",48742495287,2024-08-12,FINANCEIRO,Flexivel,Antonio,"(691) 284-1955",lucianfaria@google.couk,"2024-01-28 00:00:00","2024-08-19 00:00:00","Acton de Castro","Olympia Miranda",N,"2024-10-10 00:00:00","2024-11-25 00:00:00"
1223,"Kieran de Araujo",75030379150,2021-09-08,FINANCEIRO,Noturno,Claudio,"(353) 851-4860",kierandearaujo@hotmail.edu,"2022-10-29 00:00:00","2024-12-21 00:00:00","Quemby Pires","Madison Santana",N,"2021-07-24 00:00:00","2023-12-25 00:00:00"
1224,"George de Souza",45271109675,2023-05-15,RH,Diurno,Claudio,"(255) 277-3735",georgedesouza6757@yahoo.org,"2021-07-26 00:00:00","2025-04-22 00:00:00","Wesley Nonato","Garrison Melo",S,"2022-08-24 00:00:00","2025-03-02 00:00:00"
1225,"Amaya Moraes",65995353922,2023-04-11,OPERACAO,FimSemana,Rodrigo,"(836) 757-5565",amayamoraes@hotmail.ca,"2022-01-19 00:00:00","2024-08-12 00:00:00","Melinda dos Anjos","Silas Matos",N,"2021-10-12 00:00:00","2024-03-30 00:00:00"
1226,"Hedwig Domingos",60212620664,2021-04-12,FINANCEIRO,Revezamento,Antonio,"(231) 752-5562",hedwigdomingos3078@icloud.org,"2021-01-14 00:00:00","2024-01-04 00:00:00","Odysseus Almeida","Haviva Martins",S,"2020-11-06 00:00:00","2024-09-07 00:00:00"
1227,"Phelan Morais",72264946275,2022-08-27,FINANCEIRO,FimSemana,Raquel,"(804) 310-8857",phelanmorais3270@yahoo.net,"2022-01-15 00:00:00","2023-10-19 00:00:00","Brynne de Melo","Merritt Freire",S,"2020-03-07 00:00:00","2023-12-12 00:00:00"
1228,"Kim Abreu",85203957832,2023-01-01,COMERCIAL,Revezamento,Julia,"(212) 303-4720",kimabreu8616@icloud.net,"2023-01-19 00:00:00","2025-07-29 00:00:00","Colorado Lemos","Richard Guedes",S,"2023-11-11 00:00:00","2025-07-21 00:00:00"
1229,"Florence Medeiros",58295607991,2020-08-15,RH,Revezamento,Ana,"(145) 607-1296",florencemedeiros@yahoo.edu,"2021-02-18 00:00:00","2025-04-02 00:00:00","Lillian Braga","Tarik Galdino",S,"2023-01-27 00:00:00","2024-01-05 00:00:00"
1230,"Rhea Barboza",47358710685,2020-12-04,RH,Noturno,Antonio,"(784) 624-5513",rheabarboza@protonmail.org,"2024-03-14 00:00:00","2025-07-31 00:00:00","Ashely Bento","Bryar Das Gracas",S,"2020-09-22 00:00:00","2023-12-07 00:00:00"
1231,"Leigh da Rosa",75829255698,2020-03-25,RH,Revezamento,Rodrigo,"(560) 522-0742",leighdarosa3891@hotmail.edu,"2023-08-23 00:00:00","2024-09-22 00:00:00","Cassady da Silveira","Lillith Moura",S,"2022-07-01 00:00:00","2025-09-27 00:00:00"
1232,"Charde Azevedo",52249777260,2022-09-04,RH,Noturno,Claudio,"(547) 774-1906",chardeazevedo8475@outlook.net,"2023-01-26 00:00:00","2024-03-10 00:00:00","Natalie Nunes","Perry Morais",N,"2024-07-20 00:00:00","2023-11-02 00:00:00"
1233,"Ifeoma Barbosa",16341008367,2023-12-25,RH,Parcial,Julia,"(703) 736-0590",ifeomabarbosa540@icloud.net,"2022-05-31 00:00:00","2024-09-24 00:00:00","Yoshio Abreu","Halee Barbosa",S,"2020-09-23 00:00:00","2025-08-07 00:00:00"
1234,"Ashton Morais",23041418535,2022-07-13,COMERCIAL,Noturno,Gilson,"(341) 472-9185",ashtonmorais@google.net,"2021-07-18 00:00:00","2024-06-10 00:00:00","Calista Messias","Harriet Pinheiro",N,"2024-10-02 00:00:00","2024-10-15 00:00:00"
1235,"Bethany Coutinho",12383906546,2020-11-08,TI,Diurno,Julia,"(630) 230-1151",bethanycoutinho8632@outlook.org,"2023-05-22 00:00:00","2025-05-30 00:00:00","Lucian de Souza","Hasad Matos",N,"2020-03-13 00:00:00","2025-08-17 00:00:00"
1236,"Hu Cardoso",59076481957,2020-10-19,TI,Parcial,Rodrigo,"(462) 696-3677",hucardoso@yahoo.couk,"2022-05-26 00:00:00","2023-10-08 00:00:00","Laith Moreira","Olivia de Assis",S,"2023-10-16 00:00:00","2024-03-14 00:00:00"
1237,"John Bento",71121611765,2020-03-20,JURIDICO,Flexivel,Renata,"(385) 936-7778",johnbento2921@icloud.net,"2024-12-02 00:00:00","2023-12-15 00:00:00","Jolene Cardoso","Allistair Amaral",S,"2024-01-05 00:00:00","2025-04-09 00:00:00"
1238,"Macaulay Teodoro",99570083155,2020-02-03,MARKETING,Flexivel,Rodrigo,"(508) 811-8866",macaulayteodoro@yahoo.edu,"2021-08-25 00:00:00","2025-09-03 00:00:00","Kim Almeida","Amos Araujo",N,"2021-05-19 00:00:00","2024-03-24 00:00:00"
1239,"Ulric Simoes",49229755554,2020-02-19,RH,FimSemana,Ana,"(418) 267-1513",ulricsimoes@hotmail.org,"2021-11-15 00:00:00","2025-08-05 00:00:00","Tate Mota","Dieter Correia",N,"2023-09-08 00:00:00","2025-07-30 00:00:00"
1240,"Genevieve Faria",40024248240,2022-06-23,TI,Noturno,Rodrigo,"(233) 571-2892",genevievefaria6764@google.couk,"2020-03-11 00:00:00","2024-12-24 00:00:00","Teagan Carneiro","Wang Bento",S,"2022-07-02 00:00:00","2023-12-19 00:00:00"
1241,"Sylvester de Brito",32509092477,2023-01-19,MARKETING,Parcial,Julia,"(302) 165-5714",sylvesterdebrito6883@outlook.edu,"2023-10-21 00:00:00","2025-04-02 00:00:00","Colt Teodoro","Connor Rodrigues",N,"2024-09-02 00:00:00","2023-11-15 00:00:00"
1242,"Erin de Paula",94188875904,2023-07-11,OPERACAO,FimSemana,Claudio,"(536) 822-7122",erindepaula2766@icloud.com,"2023-06-26 00:00:00","2024-06-09 00:00:00","Herrod Pereira","Benjamin Fernandes",N,"2021-10-29 00:00:00","2024-01-07 00:00:00"
1243,"Raphael Bento",18873248586,2024-08-28,FINANCEIRO,Flexivel,Claudio,"(631) 387-1751",raphaelbento9843@outlook.couk,"2021-04-06 00:00:00","2025-04-10 00:00:00","Sharon Batista","Henry Ribeiro",S,"2023-04-23 00:00:00","2024-06-05 00:00:00"
1244,"Jorden de Sousa",62564659722,2022-01-19,FINANCEIRO,Flexivel,Antonio,"(783) 850-5431",jordendesousa9778@aol.ca,"2021-11-26 00:00:00","2024-04-08 00:00:00","Mollie Viana","Hermione Dias",S,"2021-08-24 00:00:00","2025-06-11 00:00:00"
1245,"Marshall Macedo",86688693814,2020-07-08,OPERACAO,Noturno,Renata,"(538) 260-6374",marshallmacedo7522@google.com,"2020-09-04 00:00:00","2025-07-31 00:00:00","Sydnee Brandao","Shelby Bezerra",N,"2020-10-24 00:00:00","2024-01-24 00:00:00"
1246,"Josiah da Costa",50681367053,2023-09-23,FINANCEIRO,FimSemana,Henrique,"(477) 721-8209",josiahdacosta4041@hotmail.ca,"2022-11-04 00:00:00","2025-05-21 00:00:00","Timothy Furtado","Blaze Aguiar",N,"2021-05-20 00:00:00","2024-08-07 00:00:00"
1247,"Philip Pacheco",85193953961,2022-09-21,RH,Parcial,Raquel,"(795) 242-4617",philippacheco5420@icloud.com,"2021-08-22 00:00:00","2024-06-30 00:00:00","Julian dos Reis","Haviva Pacheco",S,"2023-02-27 00:00:00","2024-09-15 00:00:00"
1248,"Angela Correia",15269635832,2021-02-15,JURIDICO,Flexivel,Julia,"(360) 224-1709",angelacorreia6603@aol.org,"2020-08-11 00:00:00","2024-03-10 00:00:00","Neve Aguiar","Guinevere Gonçalves",S,"2022-09-04 00:00:00","2023-11-17 00:00:00"
1249,"Cain Farias",86777718129,2024-02-11,COMERCIAL,Noturno,Raquel,"(420) 887-3821",cainfarias752@icloud.com,"2021-10-17 00:00:00","2025-06-20 00:00:00","Mia Sales","Nell Campos",S,"2021-01-03 00:00:00","2025-05-15 00:00:00"
1250,"Dexter Moraes",30896832269,2021-12-04,RH,Flexivel,Rodrigo,"(502) 403-8603",dextermoraes2459@outlook.edu,"2022-07-19 00:00:00","2025-06-05 00:00:00","Jasper da Silveira","Yoshi da Costa",N,"2022-09-30 00:00:00","2023-12-06 00:00:00"
1251,"Shannon Bispo",84691873642,2022-05-11,COMERCIAL,Parcial,Raquel,"(612) 549-4982",shannonbispo6971@hotmail.com,"2022-01-26 00:00:00","2024-04-27 00:00:00","Ethan de Freitas","Tyrone Queiroz",N,"2023-02-17 00:00:00","2025-07-20 00:00:00"
1252,"Hamilton Machado",24887609408,2022-04-19,TI,Diurno,Antonio,"(177) 684-5699",hamiltonmachado5499@protonmail.edu,"2024-06-17 00:00:00","2024-09-08 00:00:00","Hammett Fonseca","Martena Xavier",N,"2021-07-03 00:00:00","2023-11-07 00:00:00"
1253,"Darius de Moraes",54034914518,2023-07-03,RH,Diurno,Gilson,"(764) 437-7132",dariusdemoraes7601@aol.ca,"2020-07-05 00:00:00","2023-10-30 00:00:00","Dacey Mariano","Jamalia Medeiros",N,"2023-09-06 00:00:00","2023-11-10 00:00:00"
1254,"Hedwig Viana",92916283172,2021-12-02,FINANCEIRO,Parcial,Renata,"(543) 457-8500",hedwigviana8128@google.net,"2023-07-25 00:00:00","2025-08-22 00:00:00","Hayes de Abreu","Nelle de Brito",N,"2024-06-30 00:00:00","2023-11-10 00:00:00"
1255,"Wyatt Leite",40143982006,2022-02-20,TI,FimSemana,Antonio,"(459) 330-1321",wyattleite5597@hotmail.edu,"2022-09-07 00:00:00","2024-08-29 00:00:00","Ira de Fatima","Vance Domingues",S,"2023-11-17 00:00:00","2025-08-08 00:00:00"
1256,"Lee Custodio",83652799050,2022-11-29,COMERCIAL,Noturno,Gilson,"(306) 545-1471",leecustodio6525@aol.com,"2022-11-20 00:00:00","2024-11-30 00:00:00","Basia Lima","Kaseem Rocha",N,"2024-07-31 00:00:00","2025-04-17 00:00:00"
1257,"Stewart Franco",25478361019,2020-08-13,RH,Revezamento,Henrique,"(264) 291-2423",stewartfranco6519@google.couk,"2021-02-19 00:00:00","2024-04-27 00:00:00","Miriam Bastos","Leroy Machado",S,"2022-04-22 00:00:00","2024-05-19 00:00:00"
1258,"Eaton Leite",13028847465,2020-07-03,OPERACAO,Parcial,Henrique,"(224) 746-7851",eatonleite@aol.net,"2022-03-16 00:00:00","2024-03-10 00:00:00","Kasper Nogueira","Ariana Sales",S,"2020-04-19 00:00:00","2024-03-15 00:00:00"
1259,"Kevyn Inacio",22775554690,2022-05-26,TI,Noturno,Raquel,"(882) 675-7541",kevyninacio@hotmail.net,"2024-05-14 00:00:00","2023-12-20 00:00:00","Ulla Gonçalves","Raven de Santana",S,"2024-07-23 00:00:00","2024-01-30 00:00:00"
1260,"Lars de Fatima",75096468054,2022-08-19,MARKETING,Revezamento,Ana,"(649) 339-9215",larsdefatima5510@outlook.couk,"2020-10-27 00:00:00","2024-09-29 00:00:00","Hadley Azevedo","Amal da Conceiçao",N,"2021-01-30 00:00:00","2023-12-08 00:00:00"
1261,"Aileen Pires",70823071842,2022-11-10,COMERCIAL,Flexivel,Julia,"(810) 855-3514",aileenpires@hotmail.com,"2020-04-07 00:00:00","2025-06-18 00:00:00","Darius Aparecido","Xanthus Sántos",N,"2021-11-11 00:00:00","2024-05-19 00:00:00"
1262,"Ifeoma Barbosa",54331254641,2024-09-06,FINANCEIRO,Parcial,Rodrigo,"(665) 845-7245",ifeomabarbosa@hotmail.ca,"2024-12-11 00:00:00","2023-12-04 00:00:00","Elizabeth de Araujo","Kadeem Pires",N,"2021-12-05 00:00:00","2025-05-31 00:00:00"
1263,"Tatyana Amorim",23112053465,2020-12-06,FINANCEIRO,Revezamento,Ana,"(498) 462-2571",tatyanaamorim6792@protonmail.net,"2020-08-08 00:00:00","2024-09-18 00:00:00","Quemby Reis","Ella de Andrade",S,"2024-01-04 00:00:00","2024-08-22 00:00:00"
1264,"Marvin do Carmo",78553749802,2024-03-14,FINANCEIRO,FimSemana,Rodrigo,"(362) 996-7111",marvindocarmo@yahoo.edu,"2020-10-23 00:00:00","2024-06-29 00:00:00","Axel Carvalho","Lois Alves",S,"2022-01-09 00:00:00","2025-02-12 00:00:00"
1265,"Cullen dos Anjos",52951335359,2021-02-15,TI,FimSemana,Renata,"(831) 355-4816",cullendosanjos6578@google.couk,"2022-02-05 00:00:00","2023-12-22 00:00:00","Scarlet de Almeida","Martha Barreto",S,"2020-10-27 00:00:00","2023-10-23 00:00:00"
1266,"Colorado Cardoso",92173628643,2024-07-07,FINANCEIRO,FimSemana,Renata,"(583) 421-7878",coloradocardoso4052@aol.org,"2022-10-12 00:00:00","2025-01-07 00:00:00","Chandler Coelho","Danielle Pinto",S,"2023-07-25 00:00:00","2024-11-25 00:00:00"
